objective,best_step,best_train_loss,eval_accuracy_mean,eval_accuracy_std,eval_loss_mean,image_grid
feature_matching,4,0.0036898483522236347,0.144,0.0,2.2891836547851563,results/mnist_smoke_fm_classwise_realinit_check/feature_matching/synthetic_grid.png
