objective,best_step,best_train_loss,eval_accuracy_mean,eval_accuracy_std,eval_loss_mean,image_grid
trajectory_matching,616,0.20134299993515015,0.124,0.0,2.3038622207641604,results/mnist_raw_noise_tm_fullupdates_1000_check/trajectory_matching/synthetic_grid.png
